unique_name,game,move_name,learn_method,level
hitmonchan,SV,Poison Jab,TM,
hitmonchan,SV,Protect,TM,
hitmonchan,SV,Rain Dance,TM,
hitmonchan,SV,Rest,TM,
hitmonchan,SV,Reversal,TM,
hitmonchan,SV,Rock Slide,TM,
hitmonchan,SV,Rock Tomb,TM,
hitmonchan,SV,Scary Face,TM,
hitmonchan,SV,Sleep Talk,TM,
hitmonchan,SV,Stone Edge,TM,
hitmonchan,SV,Substitute,TM,
hitmonchan,SV,Sunny Day,TM,
hitmonchan,SV,Swift,TM,
hitmonchan,SV,Swords Dance,TM,
hitmonchan,SV,Take Down,TM,
hitmonchan,SV,Taunt,TM,
hitmonchan,SV,Tera Blast,TM,
hitmonchan,SV,Thief,TM,
hitmonchan,SV,Throat Chop,TM,
hitmonchan,SV,Thunder Punch,TM,
hitmonchan,SV,Trailblaze,TM,
hitmonchan,SV,Upper Hand,TM,
hitmonchan,SV,Uproar,TM,
hitmonchan,SV,Vacuum Wave,TM,
hitmontop,SV,Triple Kick,Evolution,
hitmontop,SV,Tackle,Level up,1
hitmontop,SV,Feint,Level up,1
hitmontop,SV,Helping Hand,Level up,1
hitmontop,SV,Focus Energy,Level up,1
hitmontop,SV,Fake Out,Level up,1
hitmontop,SV,Quick Attack,Level up,4
hitmontop,SV,Gyro Ball,Level up,8
hitmontop,SV,Detect,Level up,12
hitmontop,SV,Rapid Spin,Level up,16
hitmontop,SV,Wide Guard,Level up,21
hitmontop,SV,Quick Guard,Level up,21
hitmontop,SV,Sucker Punch,Level up,24
hitmontop,SV,Agility,Level up,28
hitmontop,SV,Dig,Level up,32
hitmontop,SV,Close Combat,Level up,36
hitmontop,SV,Counter,Level up,40
hitmontop,SV,Endeavor,Level up,44
hitmontop,SV,Bullet Punch,Egg,
hitmontop,SV,Counter,Egg,
hitmontop,SV,Feint,Egg,
hitmontop,SV,High Jump Kick,Egg,
hitmontop,SV,Mach Punch,Egg,
hitmontop,SV,Rapid Spin,Egg,
hitmontop,SV,Vacuum Wave,Egg,
hitmontop,SV,Aerial Ace,TM,
hitmontop,SV,Agility,TM,
hitmontop,SV,Baton Pass,TM,
hitmontop,SV,Body Slam,TM,
hitmontop,SV,Brick Break,TM,
hitmontop,SV,Bulk Up,TM,
hitmontop,SV,Bulldoze,TM,
hitmontop,SV,Close Combat,TM,
hitmontop,SV,Coaching,TM,
hitmontop,SV,Dig,TM,
hitmontop,SV,Double-Edge,TM,
hitmontop,SV,Drill Run,TM,
hitmontop,SV,Earthquake,TM,
hitmontop,SV,Endeavor,TM,
hitmontop,SV,Endure,TM,
hitmontop,SV,Facade,TM,
hitmontop,SV,Focus Blast,TM,
hitmontop,SV,Giga Impact,TM,
hitmontop,SV,Gyro Ball,TM,
hitmontop,SV,Helping Hand,TM,
hitmontop,SV,Ice Spinner,TM,
hitmontop,SV,Low Kick,TM,
hitmontop,SV,Low Sweep,TM,
hitmontop,SV,Protect,TM,
hitmontop,SV,Rain Dance,TM,
hitmontop,SV,Rest,TM,
hitmontop,SV,Reversal,TM,
hitmontop,SV,Rock Slide,TM,
hitmontop,SV,Sandstorm,TM,
hitmontop,SV,Sleep Talk,TM,
hitmontop,SV,Stone Edge,TM,
hitmontop,SV,Substitute,TM,
hitmontop,SV,Sunny Day,TM,
hitmontop,SV,Swift,TM,
hitmontop,SV,Take Down,TM,
hitmontop,SV,Tera Blast,TM,
hitmontop,SV,Thief,TM,
hitmontop,SV,Triple Axel,TM,
hitmontop,SV,Upper Hand,TM,
hitmontop,SV,Uproar,TM,
hitmontop,SV,Vacuum Wave,TM,
drilbur,SV,Mud-Slap,Level up,1
drilbur,SV,Rapid Spin,Level up,1
drilbur,SV,Scratch,Level up,4
drilbur,SV,Hone Claws,Level up,8
drilbur,SV,Fury Swipes,Level up,12
drilbur,SV,Metal Claw,Level up,16
drilbur,SV,Sandstorm,Level up,20
drilbur,SV,Crush Claw,Level up,24
drilbur,SV,Rock Slide,Level up,28
drilbur,SV,Dig,Level up,32
drilbur,SV,Swords Dance,Level up,36
drilbur,SV,Drill Run,Level up,40
drilbur,SV,Earthquake,Level up,44
drilbur,SV,Fissure,Level up,48
drilbur,SV,Metal Sound,Egg,
drilbur,SV,Slash,Egg,
drilbur,SV,Aerial Ace,TM,
drilbur,SV,Brick Break,TM,
drilbur,SV,Bulldoze,TM,
drilbur,SV,Curse,TM,
drilbur,SV,Dig,TM,
drilbur,SV,Double-Edge,TM,
drilbur,SV,Drill Run,TM,
drilbur,SV,Earth Power,TM,
drilbur,SV,Earthquake,TM,
drilbur,SV,Endure,TM,
drilbur,SV,Facade,TM,
drilbur,SV,Fling,TM,
drilbur,SV,Helping Hand,TM,
drilbur,SV,High Horsepower,TM,
drilbur,SV,Iron Defense,TM,
drilbur,SV,Metal Claw,TM,
drilbur,SV,Metal Sound,TM,
drilbur,SV,Mud Shot,TM,
drilbur,SV,Mud-Slap,TM,
drilbur,SV,Poison Jab,TM,
drilbur,SV,Protect,TM,
drilbur,SV,Rest,TM,
drilbur,SV,Rock Slide,TM,
drilbur,SV,Rock Tomb,TM,
drilbur,SV,Sand Tomb,TM,
drilbur,SV,Sandstorm,TM,
drilbur,SV,Scorching Sands,TM,
drilbur,SV,Shadow Claw,TM,
drilbur,SV,Sleep Talk,TM,
drilbur,SV,Stealth Rock,TM,
drilbur,SV,Stomping Tantrum,TM,
drilbur,SV,Substitute,TM,
drilbur,SV,Sunny Day,TM,
drilbur,SV,Swords Dance,TM,
drilbur,SV,Take Down,TM,
drilbur,SV,Tera Blast,TM,
drilbur,SV,X-Scissor,TM,
excadrill,SV,Horn Drill,Evolution,
excadrill,SV,Scratch,Level up,1
excadrill,SV,Mud-Slap,Level up,1
excadrill,SV,Rapid Spin,Level up,1
excadrill,SV,Hone Claws,Level up,1
excadrill,SV,Fury Swipes,Level up,12
excadrill,SV,Metal Claw,Level up,16
excadrill,SV,Sandstorm,Level up,20
excadrill,SV,Crush Claw,Level up,24
excadrill,SV,Rock Slide,Level up,28
excadrill,SV,Dig,Level up,34
excadrill,SV,Swords Dance,Level up,40
excadrill,SV,Drill Run,Level up,46
excadrill,SV,Earthquake,Level up,52
excadrill,SV,Fissure,Level up,58
excadrill,SV,Metal Sound,Egg,
excadrill,SV,Slash,Egg,
excadrill,SV,Aerial Ace,TM,
excadrill,SV,Body Slam,TM,
excadrill,SV,Brick Break,TM,
excadrill,SV,Bulldoze,TM,
excadrill,SV,Curse,TM,
excadrill,SV,Dig,TM,
excadrill,SV,Double-Edge,TM,
excadrill,SV,Drill Run,TM,
excadrill,SV,Earth Power,TM,
excadrill,SV,Earthquake,TM,
excadrill,SV,Endure,TM,
excadrill,SV,Facade,TM,
excadrill,SV,Fling,TM,
excadrill,SV,Focus Blast,TM,
excadrill,SV,Giga Impact,TM,
excadrill,SV,Helping Hand,TM,
excadrill,SV,High Horsepower,TM,
excadrill,SV,Hyper Beam,TM,
excadrill,SV,Iron Defense,TM,
excadrill,SV,Iron Head,TM,
excadrill,SV,Metal Claw,TM,
excadrill,SV,Metal Sound,TM,
excadrill,SV,Mud Shot,TM,
excadrill,SV,Mud-Slap,TM,
excadrill,SV,Poison Jab,TM,
excadrill,SV,Protect,TM,
excadrill,SV,Rest,TM,
excadrill,SV,Rock Blast,TM,
excadrill,SV,Rock Slide,TM,
excadrill,SV,Rock Tomb,TM,
excadrill,SV,Sand Tomb,TM,
excadrill,SV,Sandstorm,TM,
excadrill,SV,Scary Face,TM,
excadrill,SV,Scorching Sands,TM,
excadrill,SV,Shadow Claw,TM,
excadrill,SV,Sleep Talk,TM,
excadrill,SV,Smart Strike,TM,
excadrill,SV,Stealth Rock,TM,
excadrill,SV,Steel Beam,TM,
excadrill,SV,Stomping Tantrum,TM,
excadrill,SV,Substitute,TM,
excadrill,SV,Sunny Day,TM,
excadrill,SV,Swords Dance,TM,
excadrill,SV,Take Down,TM,
excadrill,SV,Tera Blast,TM,
excadrill,SV,Throat Chop,TM,
excadrill,SV,X-Scissor,TM,
espurr,SV,Scratch,Level up,1
espurr,SV,Leer,Level up,1
espurr,SV,Fake Out,Level up,3
espurr,SV,Disarming Voice,Level up,6
espurr,SV,Confusion,Level up,9
espurr,SV,Covet,Level up,18
espurr,SV,Psybeam,Level up,21
espurr,SV,Light Screen,Level up,30
espurr,SV,Reflect,Level up,30
espurr,SV,Psyshock,Level up,33
espurr,SV,Tickle,Egg,
espurr,SV,Yawn,Egg,
espurr,SV,Calm Mind,TM,
espurr,SV,Charge Beam,TM,
espurr,SV,Charm,TM,
espurr,SV,Dark Pulse,TM,
espurr,SV,Disarming Voice,TM,
espurr,SV,Endure,TM,
espurr,SV,Energy Ball,TM,
espurr,SV,Expanding Force,TM,
espurr,SV,Facade,TM,
espurr,SV,Fake Tears,TM,
espurr,SV,Gravity,TM,
espurr,SV,Helping Hand,TM,
espurr,SV,Light Screen,TM,
espurr,SV,Nasty Plot,TM,
espurr,SV,Play Rough,TM,
espurr,SV,Protect,TM,
espurr,SV,Psybeam,TM,
espurr,SV,Psych Up,TM,
espurr,SV,Psychic,TM,
espurr,SV,Psychic Noise,TM,
espurr,SV,Psyshock,TM,
espurr,SV,Rain Dance,TM,
espurr,SV,Reflect,TM,
espurr,SV,Rest,TM,
espurr,SV,Shadow Ball,TM,
espurr,SV,Skill Swap,TM,
espurr,SV,Sleep Talk,TM,
espurr,SV,Substitute,TM,
espurr,SV,Sunny Day,TM,
espurr,SV,Swift,TM,
espurr,SV,Tera Blast,TM,
espurr,SV,Thunder Wave,TM,
espurr,SV,Thunderbolt,TM,
espurr,SV,Trick,TM,
espurr,SV,Trick Room,TM,
espurr,SV,Zen Headbutt,TM,
minior-core,SV,Tackle,Level up,1
minior-core,SV,Defense Curl,Level up,3
minior-core,SV,Rollout,Level up,8
minior-core,SV,Confuse Ray,Level up,10
minior-core,SV,Swift,Level up,15
minior-core,SV,Ancient Power,Level up,17
minior-core,SV,Self-Destruct,Level up,22
minior-core,SV,Stealth Rock,Level up,24
minior-core,SV,Take Down,Level up,29
minior-core,SV,Rock Polish,Level up,31
minior-core,SV,Cosmic Power,Level up,36
minior-core,SV,Power Gem,Level up,38
minior-core,SV,Double-Edge,Level up,43
minior-core,SV,Shell Smash,Level up,45
minior-core,SV,Explosion,Level up,50
minior-core,SV,Acrobatics,TM,
minior-core,SV,Bulldoze,TM,
minior-core,SV,Calm Mind,TM,
minior-core,SV,Charge Beam,TM,
minior-core,SV,Confuse Ray,TM,
minior-core,SV,Dazzling Gleam,TM,
minior-core,SV,Double-Edge,TM,
minior-core,SV,Earth Power,TM,
minior-core,SV,Earthquake,TM,
minior-core,SV,Endeavor,TM,
minior-core,SV,Endure,TM,
minior-core,SV,Facade,TM,
minior-core,SV,Giga Impact,TM,
minior-core,SV,Gravity,TM,
minior-core,SV,Gyro Ball,TM,
minior-core,SV,Hyper Beam,TM,
minior-core,SV,Iron Head,TM,
minior-core,SV,Light Screen,TM,
minior-core,SV,Meteor Beam,TM,
minior-core,SV,Power Gem,TM,
minior-core,SV,Protect,TM,
minior-core,SV,Psychic,TM,
minior-core,SV,Reflect,TM,
minior-core,SV,Rest,TM,
minior-core,SV,Rock Blast,TM,
minior-core,SV,Rock Slide,TM,
minior-core,SV,Rock Tomb,TM,
minior-core,SV,Sandstorm,TM,
minior-core,SV,Scorching Sands,TM,
minior-core,SV,Sleep Talk,TM,
minior-core,SV,Solar Beam,TM,
minior-core,SV,Stealth Rock,TM,
minior-core,SV,Stone Edge,TM,
minior-core,SV,Substitute,TM,
minior-core,SV,Swift,TM,
minior-core,SV,Take Down,TM,
minior-core,SV,Tera Blast,TM,
minior-core,SV,U-turn,TM,
minior-core,SV,Zen Headbutt,TM,
minior-meteor,SV,Tackle,Level up,1
minior-meteor,SV,Defense Curl,Level up,3
minior-meteor,SV,Rollout,Level up,8
minior-meteor,SV,Confuse Ray,Level up,10
minior-meteor,SV,Swift,Level up,15
minior-meteor,SV,Ancient Power,Level up,17
minior-meteor,SV,Self-Destruct,Level up,22
minior-meteor,SV,Stealth Rock,Level up,24
minior-meteor,SV,Take Down,Level up,29
minior-meteor,SV,Rock Polish,Level up,31
minior-meteor,SV,Cosmic Power,Level up,36
minior-meteor,SV,Power Gem,Level up,38
minior-meteor,SV,Double-Edge,Level up,43
minior-meteor,SV,Shell Smash,Level up,45
minior-meteor,SV,Explosion,Level up,50
minior-meteor,SV,Acrobatics,TM,
minior-meteor,SV,Bulldoze,TM,
minior-meteor,SV,Calm Mind,TM,
minior-meteor,SV,Charge Beam,TM,
minior-meteor,SV,Confuse Ray,TM,
minior-meteor,SV,Dazzling Gleam,TM,
minior-meteor,SV,Double-Edge,TM,
minior-meteor,SV,Earth Power,TM,
minior-meteor,SV,Earthquake,TM,
minior-meteor,SV,Endeavor,TM,
minior-meteor,SV,Endure,TM,
minior-meteor,SV,Facade,TM,
minior-meteor,SV,Giga Impact,TM,
minior-meteor,SV,Gravity,TM,
minior-meteor,SV,Gyro Ball,TM,
minior-meteor,SV,Hyper Beam,TM,
minior-meteor,SV,Iron Head,TM,
minior-meteor,SV,Light Screen,TM,
minior-meteor,SV,Meteor Beam,TM,
minior-meteor,SV,Power Gem,TM,
minior-meteor,SV,Protect,TM,
minior-meteor,SV,Psychic,TM,
minior-meteor,SV,Reflect,TM,
minior-meteor,SV,Rest,TM,
minior-meteor,SV,Rock Blast,TM,
minior-meteor,SV,Rock Slide,TM,
minior-meteor,SV,Rock Tomb,TM,
minior-meteor,SV,Sandstorm,TM,
minior-meteor,SV,Scorching Sands,TM,
minior-meteor,SV,Sleep Talk,TM,
minior-meteor,SV,Solar Beam,TM,
minior-meteor,SV,Stealth Rock,TM,
minior-meteor,SV,Stone Edge,TM,
minior-meteor,SV,Substitute,TM,
minior-meteor,SV,Swift,TM,
minior-meteor,SV,Take Down,TM,
minior-meteor,SV,Tera Blast,TM,
minior-meteor,SV,U-turn,TM,
minior-meteor,SV,Zen Headbutt,TM,
cranidos,SV,Headbutt,Level up,1
cranidos,SV,Leer,Level up,1
cranidos,SV,Focus Energy,Level up,6
cranidos,SV,Rock Smash,Level up,10
cranidos,SV,Take Down,Level up,15
cranidos,SV,Scary Face,Level up,19
cranidos,SV,Assurance,Level up,24
cranidos,SV,Slam,Level up,28
cranidos,SV,Ancient Power,Level up,33
cranidos,SV,Zen Headbutt,Level up,37
cranidos,SV,Screech,Level up,42
cranidos,SV,Head Smash,Level up,46
cranidos,SV,Hammer Arm,Egg,
cranidos,SV,Stomp,Egg,
cranidos,SV,Thrash,Egg,
cranidos,SV,Whirlwind,Egg,
cranidos,SV,Blizzard,TM,
cranidos,SV,Body Slam,TM,
cranidos,SV,Bulldoze,TM,
cranidos,SV,Crunch,TM,
cranidos,SV,Curse,TM,
cranidos,SV,Dig,TM,
cranidos,SV,Double-Edge,TM,
cranidos,SV,Dragon Cheer,TM,
cranidos,SV,Dragon Pulse,TM,
cranidos,SV,Earth Power,TM,
cranidos,SV,Earthquake,TM,
cranidos,SV,Endeavor,TM,
cranidos,SV,Endure,TM,
cranidos,SV,Facade,TM,
cranidos,SV,Fire Blast,TM,
cranidos,SV,Fire Punch,TM,
cranidos,SV,Flamethrower,TM,
cranidos,SV,Fling,TM,
cranidos,SV,Ice Beam,TM,
cranidos,SV,Iron Head,TM,
cranidos,SV,Mud-Slap,TM,
cranidos,SV,Protect,TM,
cranidos,SV,Rain Dance,TM,
cranidos,SV,Rest,TM,
cranidos,SV,Roar,TM,
cranidos,SV,Rock Blast,TM,
cranidos,SV,Rock Slide,TM,
cranidos,SV,Rock Tomb,TM,
cranidos,SV,Sandstorm,TM,
cranidos,SV,Scary Face,TM,
cranidos,SV,Sleep Talk,TM,
cranidos,SV,Smack Down,TM,
cranidos,SV,Stealth Rock,TM,
cranidos,SV,Stomping Tantrum,TM,
cranidos,SV,Stone Edge,TM,
cranidos,SV,Substitute,TM,
cranidos,SV,Sunny Day,TM,
cranidos,SV,Swords Dance,TM,
cranidos,SV,Take Down,TM,
cranidos,SV,Tera Blast,TM,
cranidos,SV,Thief,TM,
cranidos,SV,Thunder,TM,
cranidos,SV,Thunder Punch,TM,
cranidos,SV,Thunderbolt,TM,
cranidos,SV,Trailblaze,TM,
cranidos,SV,Uproar,TM,
cranidos,SV,Zen Headbutt,TM,
rampardos,SV,Endeavor,Evolution,
rampardos,SV,Headbutt,Level up,1
rampardos,SV,Leer,Level up,1
rampardos,SV,Focus Energy,Level up,1
rampardos,SV,Rock Smash,Level up,10
rampardos,SV,Take Down,Level up,15
rampardos,SV,Scary Face,Level up,19
rampardos,SV,Assurance,Level up,24
rampardos,SV,Slam,Level up,28
rampardos,SV,Ancient Power,Level up,36
rampardos,SV,Zen Headbutt,Level up,43
rampardos,SV,Screech,Level up,51
rampardos,SV,Head Smash,Level up,58
rampardos,SV,Hammer Arm,Egg,
rampardos,SV,Stomp,Egg,
rampardos,SV,Thrash,Egg,
rampardos,SV,Whirlwind,Egg,
rampardos,SV,Avalanche,TM,
rampardos,SV,Blizzard,TM,
rampardos,SV,Body Press,TM,
rampardos,SV,Body Slam,TM,
rampardos,SV,Breaking Swipe,TM,
rampardos,SV,Brick Break,TM,
rampardos,SV,Bulldoze,TM,
rampardos,SV,Crunch,TM,
rampardos,SV,Curse,TM,
rampardos,SV,Dig,TM,
rampardos,SV,Double-Edge,TM,
rampardos,SV,Dragon Cheer,TM,
rampardos,SV,Dragon Claw,TM,
rampardos,SV,Dragon Pulse,TM,
rampardos,SV,Dragon Tail,TM,
rampardos,SV,Earth Power,TM,
rampardos,SV,Earthquake,TM,
rampardos,SV,Endeavor,TM,
rampardos,SV,Endure,TM,
rampardos,SV,Facade,TM,
rampardos,SV,Fire Blast,TM,
rampardos,SV,Fire Punch,TM,
rampardos,SV,Flamethrower,TM,
rampardos,SV,Fling,TM,
rampardos,SV,Focus Blast,TM,
rampardos,SV,Focus Punch,TM,
rampardos,SV,Giga Impact,TM,
rampardos,SV,Heavy Slam,TM,
rampardos,SV,Hyper Beam,TM,
rampardos,SV,Ice Beam,TM,
rampardos,SV,Iron Head,TM,
rampardos,SV,Mud-Slap,TM,
rampardos,SV,Outrage,TM,
rampardos,SV,Protect,TM,
rampardos,SV,Rain Dance,TM,
rampardos,SV,Rest,TM,
rampardos,SV,Roar,TM,
rampardos,SV,Rock Blast,TM,
rampardos,SV,Rock Slide,TM,
rampardos,SV,Rock Tomb,TM,
rampardos,SV,Sandstorm,TM,
rampardos,SV,Scary Face,TM,
rampardos,SV,Sleep Talk,TM,
rampardos,SV,Smack Down,TM,
rampardos,SV,Stealth Rock,TM,
rampardos,SV,Stomping Tantrum,TM,
rampardos,SV,Stone Edge,TM,
rampardos,SV,Substitute,TM,
rampardos,SV,Sunny Day,TM,
rampardos,SV,Supercell Slam,TM,
rampardos,SV,Surf,TM,
rampardos,SV,Swords Dance,TM,
rampardos,SV,Take Down,TM,
rampardos,SV,Tera Blast,TM,
rampardos,SV,Thief,TM,
rampardos,SV,Thunder,TM,
rampardos,SV,Thunder Punch,TM,
rampardos,SV,Thunderbolt,TM,
rampardos,SV,Trailblaze,TM,
rampardos,SV,Uproar,TM,
rampardos,SV,Zen Headbutt,TM,
shieldon,SV,Tackle,Level up,1
shieldon,SV,Protect,Level up,1
shieldon,SV,Taunt,Level up,6
shieldon,SV,Metal Sound,Level up,10
shieldon,SV,Take Down,Level up,15
shieldon,SV,Iron Defense,Level up,19
shieldon,SV,Swagger,Level up,24
shieldon,SV,Ancient Power,Level up,28
shieldon,SV,Endure,Level up,33
shieldon,SV,Metal Burst,Level up,37
shieldon,SV,Iron Head,Level up,42
shieldon,SV,Heavy Slam,Level up,46
shieldon,SV,Counter,Egg,
shieldon,SV,Fissure,Egg,
shieldon,SV,Focus Energy,Egg,
shieldon,SV,Guard Split,Egg,
shieldon,SV,Headbutt,Egg,
shieldon,SV,Screech,Egg,
shieldon,SV,Blizzard,TM,
shieldon,SV,Body Slam,TM,
shieldon,SV,Bulldoze,TM,
shieldon,SV,Curse,TM,
shieldon,SV,Dig,TM,
shieldon,SV,Double-Edge,TM,
shieldon,SV,Earth Power,TM,
shieldon,SV,Earthquake,TM,
shieldon,SV,Endure,TM,
shieldon,SV,Facade,TM,
shieldon,SV,Fire Blast,TM,
shieldon,SV,Flamethrower,TM,
shieldon,SV,Flash Cannon,TM,
shieldon,SV,Hard Press,TM,
shieldon,SV,Heavy Slam,TM,
shieldon,SV,Ice Beam,TM,
shieldon,SV,Iron Defense,TM,
shieldon,SV,Iron Head,TM,
shieldon,SV,Metal Sound,TM,
shieldon,SV,Mud-Slap,TM,
shieldon,SV,Power Gem,TM,
shieldon,SV,Protect,TM,
shieldon,SV,Rain Dance,TM,
shieldon,SV,Rest,TM,
shieldon,SV,Roar,TM,
shieldon,SV,Rock Blast,TM,
shieldon,SV,Rock Slide,TM,
shieldon,SV,Rock Tomb,TM,
shieldon,SV,Sand Tomb,TM,
shieldon,SV,Sandstorm,TM,
shieldon,SV,Scary Face,TM,
shieldon,SV,Scorching Sands,TM,
shieldon,SV,Sleep Talk,TM,
shieldon,SV,Smack Down,TM,
shieldon,SV,Stealth Rock,TM,
shieldon,SV,Steel Beam,TM,
shieldon,SV,Stomping Tantrum,TM,
shieldon,SV,Stone Edge,TM,
shieldon,SV,Substitute,TM,
shieldon,SV,Sunny Day,TM,
shieldon,SV,Take Down,TM,
shieldon,SV,Taunt,TM,
shieldon,SV,Tera Blast,TM,
shieldon,SV,Thunder,TM,
shieldon,SV,Thunderbolt,TM,
shieldon,SV,Trailblaze,TM,
bastiodon,SV,Block,Evolution,
bastiodon,SV,Tackle,Level up,1
bastiodon,SV,Protect,Level up,1
bastiodon,SV,Taunt,Level up,1
bastiodon,SV,Metal Sound,Level up,1
bastiodon,SV,Take Down,Level up,15
bastiodon,SV,Iron Defense,Level up,19
bastiodon,SV,Swagger,Level up,24
bastiodon,SV,Ancient Power,Level up,28
bastiodon,SV,Endure,Level up,36
bastiodon,SV,Metal Burst,Level up,43
bastiodon,SV,Iron Head,Level up,51
bastiodon,SV,Heavy Slam,Level up,58
bastiodon,SV,Counter,Egg,
bastiodon,SV,Fissure,Egg,
bastiodon,SV,Focus Energy,Egg,
bastiodon,SV,Guard Split,Egg,
bastiodon,SV,Headbutt,Egg,
bastiodon,SV,Screech,Egg,
bastiodon,SV,Wide Guard,Egg,
bastiodon,SV,Avalanche,TM,
bastiodon,SV,Blizzard,TM,
bastiodon,SV,Body Press,TM,
bastiodon,SV,Body Slam,TM,
bastiodon,SV,Bulldoze,TM,
bastiodon,SV,Curse,TM,
bastiodon,SV,Dig,TM,
bastiodon,SV,Double-Edge,TM,
bastiodon,SV,Earth Power,TM,
bastiodon,SV,Earthquake,TM,
bastiodon,SV,Endure,TM,
bastiodon,SV,Facade,TM,
bastiodon,SV,Fire Blast,TM,
bastiodon,SV,Flamethrower,TM,
bastiodon,SV,Flash Cannon,TM,
bastiodon,SV,Foul Play,TM,
bastiodon,SV,Giga Impact,TM,
bastiodon,SV,Hard Press,TM,
bastiodon,SV,Heavy Slam,TM,
bastiodon,SV,Hyper Beam,TM,
bastiodon,SV,Ice Beam,TM,
bastiodon,SV,Iron Defense,TM,
bastiodon,SV,Iron Head,TM,
bastiodon,SV,Metal Sound,TM,
bastiodon,SV,Meteor Beam,TM,
bastiodon,SV,Mud-Slap,TM,
bastiodon,SV,Outrage,TM,
bastiodon,SV,Power Gem,TM,
bastiodon,SV,Protect,TM,
bastiodon,SV,Rain Dance,TM,
bastiodon,SV,Reflect,TM,
bastiodon,SV,Rest,TM,
bastiodon,SV,Reversal,TM,
bastiodon,SV,Roar,TM,
bastiodon,SV,Rock Blast,TM,
bastiodon,SV,Rock Slide,TM,
bastiodon,SV,Rock Tomb,TM,
bastiodon,SV,Sand Tomb,TM,
bastiodon,SV,Sandstorm,TM,
bastiodon,SV,Scary Face,TM,
bastiodon,SV,Scorching Sands,TM,
bastiodon,SV,Sleep Talk,TM,
bastiodon,SV,Smack Down,TM,
bastiodon,SV,Stealth Rock,TM,
bastiodon,SV,Steel Beam,TM,
bastiodon,SV,Stomping Tantrum,TM,
bastiodon,SV,Stone Edge,TM,
bastiodon,SV,Substitute,TM,
bastiodon,SV,Sunny Day,TM,
bastiodon,SV,Take Down,TM,
bastiodon,SV,Taunt,TM,
bastiodon,SV,Tera Blast,TM,
bastiodon,SV,Thunder,TM,
bastiodon,SV,Thunderbolt,TM,
bastiodon,SV,Trailblaze,TM,
minccino,SV,Pound,Level up,1
minccino,SV,Baby-Doll Eyes,Level up,1
minccino,SV,Helping Hand,Level up,4
minccino,SV,Echoed Voice,Level up,8
minccino,SV,Sing,Level up,12
minccino,SV,Charm,Level up,16
minccino,SV,Swift,Level up,20
minccino,SV,Encore,Level up,24
minccino,SV,After You,Level up,28
minccino,SV,Tail Slap,Level up,32
minccino,SV,Tickle,Level up,36
minccino,SV,Slam,Level up,40
minccino,SV,Hyper Voice,Level up,44
minccino,SV,Last Resort,Level up,48
minccino,SV,Aqua Tail,Egg,
minccino,SV,Flail,Egg,
minccino,SV,Knock Off,Egg,
minccino,SV,Tail Whip,Egg,
minccino,SV,Tidy Up,Egg,
minccino,SV,Alluring Voice,TM,
minccino,SV,Baton Pass,TM,
minccino,SV,Bullet Seed,TM,
minccino,SV,Calm Mind,TM,
minccino,SV,Charm,TM,
minccino,SV,Chilling Water,TM,
minccino,SV,Dazzling Gleam,TM,
minccino,SV,Dig,TM,
minccino,SV,Encore,TM,
minccino,SV,Endeavor,TM,
minccino,SV,Endure,TM,
minccino,SV,Facade,TM,
minccino,SV,Fake Tears,TM,
minccino,SV,Fling,TM,
minccino,SV,Grass Knot,TM,
minccino,SV,Gunk Shot,TM,
minccino,SV,Helping Hand,TM,
minccino,SV,Hyper Voice,TM,
minccino,SV,Knock Off,TM,
minccino,SV,Mud-Slap,TM,
minccino,SV,Play Rough,TM,
minccino,SV,Protect,TM,
minccino,SV,Rain Dance,TM,
minccino,SV,Rest,TM,
minccino,SV,Seed Bomb,TM,
minccino,SV,Sleep Talk,TM,
minccino,SV,Substitute,TM,
minccino,SV,Sunny Day,TM,
minccino,SV,Super Fang,TM,
minccino,SV,Swift,TM,
minccino,SV,Take Down,TM,
minccino,SV,Tera Blast,TM,
minccino,SV,Thief,TM,
minccino,SV,Thunder Wave,TM,
minccino,SV,Thunderbolt,TM,
minccino,SV,Trailblaze,TM,
minccino,SV,Triple Axel,TM,
minccino,SV,U-turn,TM,
minccino,SV,Uproar,TM,
cinccino,SV,Tail Slap,Evolution,
cinccino,SV,Pound,Level up,1
cinccino,SV,Sing,Level up,1
cinccino,SV,Charm,Level up,1
cinccino,SV,Bullet Seed,Level up,1
cinccino,SV,After You,Egg,
cinccino,SV,Aqua Tail,Egg,
cinccino,SV,Baby-Doll Eyes,Egg,
cinccino,SV,Echoed Voice,Egg,
cinccino,SV,Encore,Egg,
cinccino,SV,Flail,Egg,
cinccino,SV,Helping Hand,Egg,
cinccino,SV,Hyper Voice,Egg,
cinccino,SV,Knock Off,Egg,
cinccino,SV,Last Resort,Egg,
cinccino,SV,Rock Blast,Egg,
cinccino,SV,Slam,Egg,
cinccino,SV,Swift,Egg,
cinccino,SV,Tail Whip,Egg,
cinccino,SV,Tickle,Egg,
cinccino,SV,Tidy Up,Egg,
cinccino,SV,Alluring Voice,TM,
cinccino,SV,Baton Pass,TM,
cinccino,SV,Bullet Seed,TM,
cinccino,SV,Calm Mind,TM,
cinccino,SV,Charm,TM,
cinccino,SV,Chilling Water,TM,
cinccino,SV,Dazzling Gleam,TM,
cinccino,SV,Dig,TM,
cinccino,SV,Double-Edge,TM,
cinccino,SV,Encore,TM,
cinccino,SV,Endeavor,TM,
